-9967.411608	0.000359	0.443781
-9965.070665	0.000297	0.462803
-9963.003455	0.000425	0.450687
-9960.565038	0.000550	0.440976
-9958.732212	0.000222	0.454233
-9956.425214	0.000556	0.455351
-9954.978797	0.000269	0.453100
-9953.224401	0.000363	0.460932
-9950.864128	0.000453	0.445455
-9948.946532	0.000256	0.449236
-9945.769008	0.000206	0.451366
-9943.059305	0.000538	0.438720
-9940.131615	0.000434	0.454162
-9938.268683	0.000388	0.446455
-9936.789905	0.000438	0.437113
-9935.661843	0.000294	0.437424
-9934.387758	0.000425	0.436008
-9931.721375	0.000406	0.429453
-9929.430543	0.000200	0.443451
-9926.114958	0.000363	0.450157
-9923.887871	0.000459	0.448469
-9920.958666	0.000150	0.441150
-9918.241861	0.000463	0.451220
-9915.911850	0.000191	0.447228
-9913.273613	0.000384	0.455418
-9911.591750	0.000488	0.454062
-9909.835551	0.000278	0.450429
-9908.407036	0.000475	0.458650
-9906.213665	0.000297	0.451693
-9904.188458	0.000338	0.451165
-9901.751053	0.000300	0.448293
-9899.415817	0.000388	0.444390
-9896.952873	0.000284	0.454623
-9893.867895	0.000450	0.440897
-9891.918723	0.000513	0.446068
-9889.525932	0.000353	0.432716
-9887.879986	0.000303	0.442801
-9887.213434	0.000488	0.443017
-9887.166536	0.000559	0.445096
-9886.202757	0.000606	0.456565
-9883.954042	0.000491	0.454536
-9880.687161	0.000522	0.461900
-9876.544385	0.000219	0.453507
-9873.227977	0.000475	0.437256
-9869.753539	0.000100	0.453156
-9868.288940	0.000375	0.457555
-9866.954137	0.000463	0.455352
-9865.323608	0.000394	0.451440
-9863.809173	0.000441	0.456981
-9861.399252	0.000578	0.455398
-9859.117478	0.000306	0.443381
-9856.100554	0.000238	0.432365
-9854.591813	0.000363	0.454995
-9852.854089	0.000359	0.454106
-9850.617457	0.000488	0.438405
-9848.416365	0.000322	0.435810
-9845.485750	0.000225	0.436720
-9842.878743	0.000566	0.441751
-9840.534933	0.000319	0.448663
-9839.397751	0.000322	0.440810
-9837.949240	0.000319	0.454048
-9836.514186	0.000281	0.447703
-9834.338352	0.000400	0.443887
-9831.423020	0.000431	0.446750
-9828.988204	0.000331	0.449401
-9825.547921	0.000544	0.449854
-9823.123478	0.000378	0.464579
-9820.407756	0.000722	0.457701
-9817.988141	0.000500	0.458697
-9816.069631	0.000403	0.452986
-9814.426971	0.000266	0.449443
-9812.930504	0.000319	0.438003
-9810.844473	0.000506	0.446981
-9809.027323	0.000372	0.460860
-9806.276949	0.000353	0.442322
-9804.430744	0.000381	0.434316
-9801.965826	0.000288	0.432677
-9799.333070	0.000709	0.436697
-9797.034532	0.000322	0.440765
-9794.073493	0.000328	0.451406
-9792.233781	0.000434	0.450812
-9790.410015	0.000306	0.447738
-9789.228301	0.000394	0.452271
-9787.019329	0.000344	0.444805
-9785.208348	0.000491	0.458524
-9782.287999	0.000338	0.455822
-9779.557020	0.000416	0.446772
-9776.813121	0.000381	0.452739
-9773.781354	0.000634	0.448637
-9771.220922	0.000397	0.447766
-9768.185525	0.000563	0.441399
-9766.522017	0.000500	0.437888
-9764.616106	0.000297	0.447763
-9763.280632	0.000400	0.448511
-9761.455829	0.000359	0.436897
-9759.612936	0.000616	0.431206
-9757.375301	0.000131	0.439928
-9754.696428	0.000338	0.439615
-9752.881403	0.000122	0.440153
-9749.879104	0.000331	0.453148
-9747.672528	0.000303	0.440854
-9745.171870	0.000441	0.456172
-9742.961386	0.000425	0.442606
-9741.472567	0.000278	0.440336
-9739.871149	0.000144	0.458375
-9738.591893	0.000503	0.459715
-9736.060397	0.000356	0.443199
-9733.862854	0.000263	0.446238
-9730.756185	0.000313	0.456885
-9728.462282	0.000338	0.453175
-9725.742791	0.000403	0.442759
-9722.765012	0.000278	0.446187
-9720.697041	0.000403	0.451213
-9717.825747	0.000334	0.452727
-9716.308876	0.000275	0.430327
-9714.595450	0.000269	0.423878
-9713.166266	0.000622	0.439244
-9711.219073	0.000719	0.440605
-9709.007516	0.000381	0.448440
-9706.818489	0.000159	0.449678
-9704.423293	0.000391	0.451284
-9702.056081	0.000256	0.460630
-9699.006406	0.000256	0.441864
-9697.042092	0.000284	0.440051
-9694.413490	0.000306	0.449199
-9692.460773	0.000316	0.452535
-9690.991630	0.000334	0.453123
-9689.465367	0.000116	0.455025
-9687.356124	0.000306	0.447912
-9684.820408	0.000363	0.447592
-9682.406254	0.000391	0.444477
-9679.399867	0.000509	0.428865
-9676.606812	0.000344	0.449556
-9673.543363	0.000150	0.447076
-9671.045957	0.000369	0.425784
-9668.587161	0.000628	0.426684
-9666.476418	0.000528	0.431684
-9665.366579	0.000322	0.427620
-9663.777362	0.000438	0.436670
-9661.892416	0.000353	0.447802
-9659.764263	0.000244	0.452881
-9657.318002	0.000347	0.441588
-9655.069196	0.000294	0.442699
-9652.456155	0.000734	0.444184
-9650.331932	0.000084	0.444035
-9647.723621	0.000413	0.452863
-9645.606959	0.000297	0.454326
-9643.193559	0.000403	0.453525
-9641.664684	0.000322	0.459190
-9640.366465	0.000188	0.444305
-9638.144573	0.000275	0.452111
-9636.121960	0.000563	0.435639
-9633.436950	0.000331	0.442143
-9631.111981	0.000238	0.447214
-9628.127880	0.000444	0.441459
-9625.416356	0.000341	0.433246
-9622.495151	0.000238	0.438082
-9619.781509	0.000453	0.439278
-9617.802821	0.000466	0.447246
-9616.274470	0.000338	0.451618
-9615.324419	0.000409	0.447121
-9613.340424	0.000450	0.458384
-9611.234041	0.000356	0.449700
-9608.854554	0.000431	0.441030
-9606.425837	0.000347	0.452681
-9604.157891	0.000225	0.451262
-9601.768051	0.000347	0.447555
-9599.404165	0.000144	0.449324
-9596.684753	0.000166	0.453381
-9594.988659	0.000472	0.459180
-9592.608211	0.000572	0.447506
-9591.251616	0.000319	0.451031
-9589.565073	0.000394	0.456591
-9587.062567	0.000550	0.459662
-9584.866453	0.000469	0.439091
-9581.686872	0.000419	0.429409
-9579.177818	0.000334	0.432291
-9576.066584	0.000238	0.442572
-9573.267866	0.000431	0.441005
-9570.655610	0.000294	0.454391
-9568.657675	0.000469	0.457803
-9566.864452	0.000475	0.456349
-9565.447324	0.000284	0.445968
-9564.137765	0.000300	0.448581
-9561.687278	0.000353	0.451777
-9559.714011	0.000666	0.452429
-9557.115551	0.000125	0.446349
-9554.910077	0.000309	0.452718
-9552.504953	0.000631	0.461806
-9549.919944	0.000419	0.451472
-9547.741160	0.000388	0.445039
-9545.336483	0.000281	0.440753
-9543.636467	0.000256	0.451991
-9541.621982	0.000347	0.444912
-9540.406594	0.000394	0.448335
-9538.238282	0.000356	0.435149
-9535.592381	0.000366	0.437689
-9533.260206	0.000484	0.441204
-9530.452103	0.000200	0.442505
-9527.858070	0.000469	0.450344
-9524.604770	0.000434	0.462442
-9522.286002	0.000366	0.455221
-9519.879022	0.000403	0.451521
-9518.010253	0.000388	0.445645
-9516.598769	0.000453	0.449640
-9515.281566	0.000388	0.456420
-9513.613576	0.000569	0.459763
-9510.838304	0.000259	0.458782
